exit_code,model_key,pqr,pqr_sha256,propka_log,status,stderr,stdout
0,af|271828|V2PMHC_359f1f74d76d2644|m1,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m1.pqr,286af4cf4de83d9e6e1614ef189f2b43a90cb108d5fba57d7a17ec0b2ee72361,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m1.stdout.txt
0,af|271828|V2PMHC_359f1f74d76d2644|m2,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m2.pqr,a8fe1d69083b0d9fa0309db870e87ec1268dc28187eee7b7e14430ca460c9e2f,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m2.stdout.txt
0,af|271828|V2PMHC_359f1f74d76d2644|m3,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m3.pqr,00d6659e14e4a11c573b481c6aa86f913122acb38f1205fac120ff7db3c06c6c,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m3.stdout.txt
0,af|271828|V2PMHC_359f1f74d76d2644|m4,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m4.pqr,0d303b7385451f0b9608fb3f42248db08f6256e847506d028ac538de48a733b8,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m4.stdout.txt
0,af|271828|V2PMHC_368ebdaaab5ce03f|m0,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m0.pqr,8d69795c7518bf2b27b1df116641c9ebe75ccd78bb61a59d66784312467b6170,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m0.stdout.txt
0,af|271828|V2PMHC_368ebdaaab5ce03f|m1,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m1.pqr,678e2a9468c860ffc463787c8f703b14e4a14dd5b0a00ef85ceec6d1771c9c7f,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m1.stdout.txt
0,af|271828|V2PMHC_368ebdaaab5ce03f|m2,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m2.pqr,fa200adadce61fdc02f67a07251592794d37fe0a68be529be835ca38e9086755,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m2.stdout.txt
0,af|271828|V2PMHC_368ebdaaab5ce03f|m3,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m3.pqr,9078c3c8b56051e441e88c91c9b347ef9e1d9226ac69d1d7c40ce95d8178d38e,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m3.stdout.txt
0,af|271828|V2PMHC_368ebdaaab5ce03f|m4,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m4.pqr,b31d50c60723a06b0237b7ac4eeee5089fed66184aca7243fea557c164f6e2d1,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_368ebdaaab5ce03f_m4.stdout.txt
0,af|271828|V2PMHC_3f942ba88c8f100c|m0,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m0.pqr,d00f063294cb6d23396049d6247f319efc0e7e5d355a57d6e611b5c2fd875a9d,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m0.stdout.txt
0,af|271828|V2PMHC_3f942ba88c8f100c|m1,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m1.pqr,826f8aa7c0a21ea5cb2845ed3227736b7e799220baaa367515e43768fb848c37,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m1.stdout.txt
0,af|271828|V2PMHC_3f942ba88c8f100c|m2,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m2.pqr,e226efa4e78a57e6aa523155551207086decd5f92c20cbaca19659889d1f62b0,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m2.stdout.txt
0,af|271828|V2PMHC_3f942ba88c8f100c|m3,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m3.pqr,4cc3c6e528a18ec97e6f0eb3419c3d1af34102a3e046c8f945058f90606bc537,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m3.stdout.txt
0,af|271828|V2PMHC_3f942ba88c8f100c|m4,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m4.pqr,ace474673420bed296ecba03addcb216cce2fe5273a9de1977ecd14043161ebb,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_3f942ba88c8f100c_m4.stdout.txt
0,af|271828|V2PMHC_4ac3a4f6915c6008|m0,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m0.pqr,fc4a966aaa23b07e169e1619acbcc0eb21a3b53f28c7349cafb7f4b03d153080,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m0.stdout.txt
0,af|271828|V2PMHC_4ac3a4f6915c6008|m1,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m1.pqr,15e30ad93c2fef2c9571a61da6cf8246fb9334c174dc01c73af612aa6ba735a7,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m1.stdout.txt
0,af|271828|V2PMHC_4ac3a4f6915c6008|m2,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m2.pqr,3261785ae381c680ae36a651706589cca0ef0cc0a3843cfed7ac2c9480f8e4fc,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m2.stdout.txt
0,af|271828|V2PMHC_4ac3a4f6915c6008|m3,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m3.pqr,3e04635dd4b8173f9de5546ab694c0cf171673e747b7d564d21356b67f7fa702,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m3.stdout.txt
0,af|271828|V2PMHC_4ac3a4f6915c6008|m4,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m4.pqr,2d50309f7f0cc29a9d42b84fca575abc4e757b406cf2dc8c920fe07e463ebbdf,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_4ac3a4f6915c6008_m4.stdout.txt
0,af|271828|V2PMHC_51e2e413b5fb64d1|m0,raw_calculations/protonation/af_271828_V2PMHC_51e2e413b5fb64d1_m0.pqr,1c84684c298a1776d46591d5161d1837a21cb4ec02852b77ef68038bb8ad5b5f,raw_calculations/protonation/af_271828_V2PMHC_51e2e413b5fb64d1_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_51e2e413b5fb64d1_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_51e2e413b5fb64d1_m0.stdout.txt
